tx	gene_id	SAMN36978213_MG	SAMN36978214_MG	SAMN36978215_MG	SAMN36978216_A1G	SAMN36978217_A1G	SAMN36978218_A1G	SAMN36978219_GC	SAMN36978220_GC	SAMN36978221_GC
ENSMUST00000141241	ENSMUSG00000036099	0	0	0	0	0.5254	0	0.856697	0.239393	0
ENSMUST00000148450	ENSMUSG00000036099	0	0	0	0	0	0	0	0	0
ENSMUST00000150344	ENSMUSG00000036099	0	0	0	0	0	0	0	0	0
ENSMUST00000150704	ENSMUSG00000036099	0	0	0.180117	0.026085	0.072577	0.03066	0.118011	0.051026	0.023846
ENSMUST00000154267	ENSMUSG00000036099	0	0	0	0	0	0	0	0	0
ENSMUST00000040069	ENSMUSG00000036103	22.905214	17.141566	20.616388	25.795592	21.422487	19.483067	20.617429	18.285807	17.953273
ENSMUST00000037649	ENSMUSG00000036104	10.50157	15.239498	12.565503	10.90939	9.870371	12.639819	11.788519	11.839974	8.905786
ENSMUST00000131884	ENSMUSG00000036104	0	0	0	0	0	0.185135	0	0.233378	0
ENSMUST00000142662	ENSMUSG00000036104	0	0	0	0	0	0	0	0	0
ENSMUST00000150945	ENSMUSG00000036104	0	0.026913	0	0	0	0	0	0	0
ENSMUST00000186865	ENSMUSG00000036104	2.468749	0.861065	1.168258	0.753201	1.309191	1.538306	0.700254	0.836462	0.640709
ENSMUST00000189259	ENSMUSG00000036104	0.077011	0.02522	0.185537	0.127312	0.099916	0.023965	0.028481	0	0.039762
ENSMUST00000065499	ENSMUSG00000036106	5.153983	2.489823	3.139251	2.795029	2.481806	2.79861	2.281808	3.323489	3.046065
ENSMUST00000171460	ENSMUSG00000036106	0	0	0	0	0	0	0	0	0
ENSMUST00000041495	ENSMUSG00000036109	0	0.594455	0	0	0	0	0.107758	0	0.074647
ENSMUST00000114875	ENSMUSG00000036109	0	0.077011	0.041747	0.173218	0.05082	0.196173	0	0.025992	0
ENSMUST00000114876	ENSMUSG00000036109	0	0	0	0	0	0	0	0	0
ENSMUST00000136404	ENSMUSG00000036109	0	0	0	0	0	0	0	0	0
ENSMUST00000148116	ENSMUSG00000036109	0	0	0	0	0	0	0	0	0
ENSMUST00000150014	ENSMUSG00000036109	0	0	0	0	0	0	0	0	0
ENSMUST00000156028	ENSMUSG00000036109	0	0	0	0	0	0.607548	0	0	0
ENSMUST00000006786	ENSMUSG00000036110	22.62228	21.54898	17.251988	20.603244	19.424721	16.833228	15.273904	13.977251	10.718797
ENSMUST00000099697	ENSMUSG00000036110	38.826681	54.655592	44.603486	46.979201	41.264974	31.953692	49.061687	32.314443	31.209735
ENSMUST00000139572	ENSMUSG00000036110	3.640912	6.097056	5.296148	5.710941	3.47097	2.930777	4.476615	3.446794	3.304827
ENSMUST00000141717	ENSMUSG00000036110	26.237098	29.824001	27.878936	30.322474	24.458591	21.745271	27.888641	19.406703	19.007974
ENSMUST00000036992	ENSMUSG00000036111	0	0	0.100084	0.066587	0	0	0	0	0
ENSMUST00000047910	ENSMUSG00000036112	2.149321	1.779332	1.470072	2.567212	2.598847	2.72344	1.200962	1.939366	1.631711
ENSMUST00000180375	ENSMUSG00000036112	0	0	0	0	0	0	0	0	0
ENSMUST00000180392	ENSMUSG00000036112	0	0	0	0	0	2.869509	0.875019	0	0
ENSMUST00000180688	ENSMUSG00000036112	15.017896	19.599085	19.221227	20.982793	14.323815	25.169515	20.491456	17.554359	13.249692
ENSMUST00000180739	ENSMUSG00000036112	0	0	0	0	0	0	0	0	0
ENSMUST00000180840	ENSMUSG00000036112	6.190053	6.689039	6.501566	2.799548	5.657986	7.459802	0	6.490937	3.398753
ENSMUST00000181009	ENSMUSG00000036112	0.157323	0	0.413692	0.279468	0	0	0	0.037072	0
ENSMUST00000181091	ENSMUSG00000036112	13.222147	10.347429	8.08445	12.114405	3.589235	10.402657	0	16.613301	13.54606
ENSMUST00000181104	ENSMUSG00000036112	0	0.257807	0.144778	0.214581	0	0.509136	0	0.197146	0.196864
ENSMUST00000181217	ENSMUSG00000036112	11.788577	19.495578	20.637895	15.008548	18.218941	16.795168	27.574463	9.261894	6.180274
ENSMUST00000181236	ENSMUSG00000036112	5.244213	12.911981	12.123767	8.286573	5.007851	15.332913	0	2.508944	3.752738
ENSMUST00000181434	ENSMUSG00000036112	0	0	0	0	0	0	0	0	0
ENSMUST00000181442	ENSMUSG00000036112	0	0	0	0	0	7.898103	0	0	0
ENSMUST00000181470	ENSMUSG00000036112	0	0	0	0	0	0.557811	0	0	0
ENSMUST00000181740	ENSMUSG00000036112	0	0	0	0	0	0	0	0	0
ENSMUST00000181894	ENSMUSG00000036112	0.221187	0	0	0	0.121012	0.227155	0.257614	0	0.112132
ENSMUST00000038434	ENSMUSG00000036114	29.205777	30.150113	28.597303	31.626258	31.820465	29.227698	25.539741	25.182465	27.288609
ENSMUST00000048605	ENSMUSG00000036117	0	0	0	0	0	0	0	0	0
ENSMUST00000075724	ENSMUSG00000036120	6.402891	7.742198	6.724869	6.612258	5.061224	5.734021	5.468864	6.198274	4.700494
ENSMUST00000036208	ENSMUSG00000036123	0	0	0	0	0	0	0	0	0
ENSMUST00000060650	ENSMUSG00000036131	0	0	0	0	0	0	0	0	0
ENSMUST00000164311	ENSMUSG00000036131	0	0	0	0	0	0	0	0	0
ENSMUST00000041133	ENSMUSG00000036136	1.104883	0.428296	1.134095	0.625098	0.707965	1.261311	0.842082	0.630787	0.559952
ENSMUST00000039784	ENSMUSG00000036138	147.566373	155.836453	155.019773	142.430541	163.7265	185.881176	118.763388	129.103322	129.190353
ENSMUST00000175719	ENSMUSG00000036138	0	0	2.630278	0	0	0	0	0	1.505083
ENSMUST00000175743	ENSMUSG00000036138	1.693279	0	0	0	0	0.441441	0	0	0
ENSMUST00000175859	ENSMUSG00000036138	0	0.132709	0	0	0	0.388975	0	0.104751	0
ENSMUST00000176007	ENSMUSG00000036138	1.32676	1.61291	1.86003	1.284941	0.785037	3.384729	2.640675	2.305024	4.528951
ENSMUST00000176351	ENSMUSG00000036138	0	0	2.005906	0	0.84008	0	0	0.443373	0.234607
ENSMUST00000176397	ENSMUSG00000036138	0	0	0	0	0	0	0.966848	0	0
ENSMUST00000176546	ENSMUSG00000036138	0	0	0	0	0	0	0.907437	0.144065	0
ENSMUST00000176796	ENSMUSG00000036138	4.996487	3.257433	2.992976	3.563179	3.45496	5.125228	4.077236	4.035412	3.54942
ENSMUST00000177463	ENSMUSG00000036138	0	0.296853	0	0	0	0.288669	1.658445	0	0
ENSMUST00000001706	ENSMUSG00000036139	0	0	0	0	0	0	0	0	0
ENSMUST00000173306	ENSMUSG00000036139	0	0	0	0	0	0	0	0	0
ENSMUST00000041183	ENSMUSG00000036144	0	0	0	0	0	0	0	0	0
ENSMUST00000049197	ENSMUSG00000036151	0	0	0.529023	0.947769	0	0.198373	0	0.539319	0
ENSMUST00000110160	ENSMUSG00000036151	30.87132	29.948697	28.915622	24.089241	21.384699	24.591303	29.32513	20.073752	19.996607
ENSMUST00000124742	ENSMUSG00000036151	0.430919	0	0	0	0	0	0	0	0
ENSMUST00000148015	ENSMUSG00000036151	1.326932	2.0578	1.076838	1.113242	0.280897	1.334386	2.934105	0.551097	1.966394
ENSMUST00000149928	ENSMUSG00000036151	0	0.345758	0	1.625974	0	0	0	0	0.538473
ENSMUST00000038361	ENSMUSG00000036155	1.107563	1.082698	1.347471	1.936017	1.145273	1.272596	1.47429	1.257311	0.722651
ENSMUST00000171405	ENSMUSG00000036155	0	0.523908	0	0	0	0	0	0	0
ENSMUST00000189427	ENSMUSG00000036155	0	0	0	0	0	0.044167	0	0	0
ENSMUST00000190921	ENSMUSG00000036155	0	0	0	0	0	0	0	0.021432	0
ENSMUST00000048982	ENSMUSG00000036158	0	0.818931	0.522645	0	0.83415	0.989748	0	0.779485	0.636593
ENSMUST00000109255	ENSMUSG00000036158	1.039222	0	0	0.967175	0	0.099939	0.84013	0	0
ENSMUST00000047632	ENSMUSG00000036160	4.240572	6.458528	5.722438	6.530471	5.518807	7.294258	5.577861	5.797894	3.480271
ENSMUST00000114043	ENSMUSG00000036160	0	0	0	0	0	0	0	0	0
ENSMUST00000127691	ENSMUSG00000036160	0	0	0	0	0	0	0	0	0
ENSMUST00000129554	ENSMUSG00000036160	0	0	0	0	0	0	0.987162	0.483187	0
ENSMUST00000137904	ENSMUSG00000036160	0	0	0.336664	0	0	0	0	0	0
ENSMUST00000140392	ENSMUSG00000036160	0.297651	0.413815	0.535591	0.364042	0.167473	1.137618	0	0.170084	0.367538
ENSMUST00000142131	ENSMUSG00000036160	0	1.919104	0	0	0.376597	1.05968	0	0	0
ENSMUST00000151164	ENSMUSG00000036162	0.220484	0	0.178871	0	0	0	0	0	0.118719
ENSMUST00000049122	ENSMUSG00000036167	0	1.456404	0.908975	1.561111	0.603525	1.358238	0	0.562809	0.440752
ENSMUST00000068457	ENSMUSG00000036167	7.24761	3.768737	5.60448	4.93654	4.076193	4.805437	5.219551	2.761397	3.298735
ENSMUST00000109256	ENSMUSG00000036167	0	1.511738	1.077588	0	1.496364	1.730664	0	0.906039	0.436867
ENSMUST00000165935	ENSMUSG00000036167	0.670481	0	0	0.224196	0	0.902197	1.162694	0	0.208018
ENSMUST00000092215	ENSMUSG00000036168	0	0.111248	0.069594	0	0.176305	0	0	0.033961	0
ENSMUST00000128786	ENSMUSG00000036168	0	0	0	0	0	0	0	0	0
ENSMUST00000132214	ENSMUSG00000036168	0	0	0.064412	0	0	0.171564	0	0	0
ENSMUST00000139354	ENSMUSG00000036168	0	0	0	0	0	0	0	0	0
ENSMUST00000140460	ENSMUSG00000036168	0	0	0	0	0	0	0	0	0
ENSMUST00000041407	ENSMUSG00000036169	0	0	0	0	0	0	0	0	0
ENSMUST00000048479	ENSMUSG00000036172	0	0	0	0	0	0	0	0	0
ENSMUST00000077178	ENSMUSG00000036172	0	0	0	0	0	0	0	0	0
ENSMUST00000114611	ENSMUSG00000036172	0	0	0	0	0	0	0	0	0
ENSMUST00000114612	ENSMUSG00000036172	0	0	0	0	0	0	0	0	0
ENSMUST00000114613	ENSMUSG00000036172	0	0	0	0	0	0	0	0	0
ENSMUST00000114622	ENSMUSG00000036172	0	0	0	0	0	0	0.669532	0	0.264549
ENSMUST00000163358	ENSMUSG00000036172	0	0	0.077609	0	0	0	0	0	0
ENSMUST00000164007	ENSMUSG00000036172	0	0	0	0	0	0	0	0	0
ENSMUST00000166731	ENSMUSG00000036172	0	0	0	0	0	0	0	0	0
ENSMUST00000171779	ENSMUSG00000036172	0	0	0	0	0	0	0	0	0
ENSMUST00000065169	ENSMUSG00000036180	2.676779	2.9117	4.458529	3.940886	1.896977	4.460216	4.120531	2.973985	2.484713
ENSMUST00000116463	ENSMUSG00000036180	7.154874	6.735789	5.214385	6.915975	5.577386	7.870848	3.510692	5.032816	4.895291
ENSMUST00000177851	ENSMUSG00000036180	0	1.606514	0	0	2.095356	0	0	0	0
ENSMUST00000040914	ENSMUSG00000036181	71.128819	45.54453	31.921452	76.417936	83.586686	128.993919	85.93042	41.636089	39.785995
ENSMUST00000040151	ENSMUSG00000036185	0	0	0	0.079282	0	0.175911	0	0	0
ENSMUST00000173211	ENSMUSG00000036185	0	0	0	0	0	0	0	0	0
ENSMUST00000174037	ENSMUSG00000036185	0.254308	0	0	0	0	0	0	0	0
ENSMUST00000174117	ENSMUSG00000036185	0	0	0	0	0	0	0	0	0
ENSMUST00000074240	ENSMUSG00000036186	0.07344	0	0	0.196818	0	0.087504	0.344687	0	0.039945
ENSMUST00000144449	ENSMUSG00000036186	0	0	0	0	0	0	0	0	0
ENSMUST00000153849	ENSMUSG00000036186	0	0	0	0	0	0	0	0	0
ENSMUST00000041640	ENSMUSG00000036188	4.613305	3.658986	3.496942	4.590214	5.500362	5.636436	4.496199	3.675171	2.934049
ENSMUST00000040153	ENSMUSG00000036192	0	0	0	0	0	0	0.019482	0	0
ENSMUST00000112828	ENSMUSG00000036192	0	0	0	0	0	0	0	0	0
ENSMUST00000112832	ENSMUSG00000036192	0	0	0	0	0	0	0	0	0
ENSMUST00000147907	ENSMUSG00000036192	0	0	0	0	0	0	0	0	0
ENSMUST00000149635	ENSMUSG00000036192	0	0	0	0	0	0	0	0	0
ENSMUST00000114764	ENSMUSG00000036196	0	0	0.024527	0	0	0.018406	0	0	0.064783
ENSMUST00000145224	ENSMUSG00000036196	0	0.20512	0	0	0	0	0	0	0
ENSMUST00000049484	ENSMUSG00000036197	3.361537	3.805459	4.24114	4.306479	3.847382	3.871875	3.964706	2.822449	2.178414
ENSMUST00000057896	ENSMUSG00000036197	0.821809	1.688314	0.918776	1.809984	1.630118	1.619937	2.057239	0.661347	0
ENSMUST00000042444	ENSMUSG00000036198	0	0	0	0	0.054079	0	0.215995	0	0.133558
ENSMUST00000114904	ENSMUSG00000036198	0	0	0.060124	0.162493	0	0	0	0.115224	0
ENSMUST00000130558	ENSMUSG00000036198	0	0.115539	0	0	0	0	0	0	0
ENSMUST00000132784	ENSMUSG00000036198	0	0.679997	0	0	0	0	0	0	0
ENSMUST00000151128	ENSMUSG00000036198	0	0	0	0	0	0	0	0	0
ENSMUST00000110167	ENSMUSG00000036199	102.532406	117.497085	92.620508	110.606771	112.472926	104.130299	92.242256	121.032115	126.320204
ENSMUST00000069794	ENSMUSG00000036202	1.867609	1.750999	2.613578	1.753413	2.028761	2.555956	1.713186	1.192721	0.749118
ENSMUST00000112693	ENSMUSG00000036202	0	0	0	0	0	0	0	0	0
ENSMUST00000125116	ENSMUSG00000036202	0	0	0.907321	0	0	0	0	0	0.109919
ENSMUST00000125322	ENSMUSG00000036202	0	0	0	0.679827	0	0.331161	0	0	0.293961
ENSMUST00000125376	ENSMUSG00000036202	0.404318	0.161714	0.06203	0.050754	0.453629	0	0.134248	0.263654	0.202076
ENSMUST00000126218	ENSMUSG00000036202	0	0	1.237998	0	0	0.940804	0	1.530136	0
ENSMUST00000145130	ENSMUSG00000036202	0	0	0	0	0	0.091828	0.065821	0.028237	0
ENSMUST00000152178	ENSMUSG00000036202	2.281239	2.496325	2.123762	2.767409	1.053418	1.64811	0.607171	1.614998	0.977428
ENSMUST00000066279	ENSMUSG00000036206	0.214524	0.219892	0.258726	0.360512	0.151258	0.230386	0.42338	0.26589	0.230118
ENSMUST00000123745	ENSMUSG00000036206	0	0	0	0	0	0	0	0	0
ENSMUST00000048788	ENSMUSG00000036208	2.542088	3.725749	4.458914	4.560644	2.704591	4.295267	2.730458	2.623297	2.70841
ENSMUST00000123673	ENSMUSG00000036208	0	0	0	0	3.97463	0.418985	0	0	0
ENSMUST00000130805	ENSMUSG00000036208	0.103525	0	0.12604	0.079111	0.280446	0.173894	0	0.072839	0.017095
ENSMUST00000132610	ENSMUSG00000036208	0	0	0	0	0	0	0	0	0
ENSMUST00000147804	ENSMUSG00000036208	0	0	0	0.051739	0	0	0	0	0
ENSMUST00000041052	ENSMUSG00000036211	0.416382	0	0	0	0.132179	0.125262	0	0	0
ENSMUST00000040177	ENSMUSG00000036214	16.952586	13.775411	9.400793	9.899929	10.771481	11.798085	9.058231	9.561619	8.073999
ENSMUST00000172672	ENSMUSG00000036214	1.058635	1.888763	1.887487	1.017146	1.0234	1.120024	2.313836	1.472158	0.413848
ENSMUST00000173814	ENSMUSG00000036214	0.340138	2.682421	0.742288	0.717616	0	0.835987	2.229686	0.226339	0.452721
ENSMUST00000036045	ENSMUSG00000036216	311.303528	223.717119	214.942666	243.698006	254.05288	187.345626	196.521193	223.050599	189.41178
ENSMUST00000035399	ENSMUSG00000036218	0	0	0	0	0	0	0	0	0
ENSMUST00000169942	ENSMUSG00000036218	0	0	0	0	0	0	0	0	0
ENSMUST00000040188	ENSMUSG00000036223	0	0	0	0	0	0	0	0	0
ENSMUST00000177604	ENSMUSG00000036223	0	0	0	0	0	0	0	0.069718	0
ENSMUST00000025992	ENSMUSG00000036225	0	0	0	0	0	0	0	0	0
ENSMUST00000168989	ENSMUSG00000036225	0.427105	0.396987	0.026615	0.298426	0.186046	0.33572	0.334264	0.325905	0.142413
ENSMUST00000042101	ENSMUSG00000036231	0	0	0	0	0	0	0	0	0
ENSMUST00000154042	ENSMUSG00000036231	0	0	0	0	0	0	0	0	0
ENSMUST00000040008	ENSMUSG00000036241	39.07312	37.910913	36.257052	36.945096	35.217635	31.348015	31.255175	29.464754	27.950184
ENSMUST00000123642	ENSMUSG00000036241	18.24876	10.476504	13.205285	13.763173	18.556567	15.260773	16.265033	15.220919	8.710661
ENSMUST00000129874	ENSMUSG00000036241	0	1.224038	0	1.886147	0	0	0	0	1.246584
ENSMUST00000036972	ENSMUSG00000036242	0	0	0	0	0	0.10937	0	0	0.01896
ENSMUST00000118129	ENSMUSG00000036242	0	0	0	0.020274	0	0	0	0	0
ENSMUST00000177321	ENSMUSG00000036242	0	0	0	0	0	0	0	0	0
ENSMUST00000040217	ENSMUSG00000036244	0	0	0	0	0	0	0	0	0
ENSMUST00000036074	ENSMUSG00000036246	1.073822	1.15636	0.803876	1.197474	1.40825	0.730807	1.122102	0.925321	0.792969
ENSMUST00000123453	ENSMUSG00000036246	0	0	0.434231	0	0.042664	0.489676	0.179807	0.07227	0.173163
ENSMUST00000127114	ENSMUSG00000036246	0	0	0	0	0	0	0.132592	0	0
ENSMUST00000138269	ENSMUSG00000036246	0	0	0	0	0	0	0	0	0
ENSMUST00000142659	ENSMUSG00000036246	0	0	0	0	0	0	0	0	0
ENSMUST00000143744	ENSMUSG00000036246	0	0	0	0	0	0	0	0	0.13396
ENSMUST00000144540	ENSMUSG00000036246	0	0	0	0	0	0.567606	0	0.705575	1.840483
ENSMUST00000154903	ENSMUSG00000036246	0	0	0	0.474792	0.79995	0.399752	0	0	0
ENSMUST00000156620	ENSMUSG00000036246	1.269581	0	0	0	0	0.781764	0	0	0
ENSMUST00000102767	ENSMUSG00000036249	2.149896	0	1.293097	1.835659	1.69051	2.315512	0	1.243444	1.345773
ENSMUST00000102768	ENSMUSG00000036249	0	0	0	0	0	0.429198	0	0	0
ENSMUST00000126090	ENSMUSG00000036249	0	0	0	0	0	0	1.509973	0	0
ENSMUST00000132703	ENSMUSG00000036249	0	0	0	0	0	0	0	0	0
ENSMUST00000152800	ENSMUSG00000036249	0	0	0	0	0	0	0	0	0.830617
ENSMUST00000165313	ENSMUSG00000036249	0	1.787219	0	0	0	0	0.628265	0	0
ENSMUST00000040210	ENSMUSG00000036251	0	0	0	0	0	0	0	0	0
ENSMUST00000113114	ENSMUSG00000036251	0	0	0	0	0	0	0	0	0
ENSMUST00000148138	ENSMUSG00000036251	0	0	0	0	0	0	0	0	0
ENSMUST00000171176	ENSMUSG00000036251	0	0	0	0	0	0	0	0	0
ENSMUST00000046746	ENSMUSG00000036256	56.331712	65.302007	57.928753	76.907835	80.955774	55.70304	65.630335	78.644058	67.333259
ENSMUST00000163898	ENSMUSG00000036256	0	0	0	0	0.525425	0	0	0	0.714202
ENSMUST00000043082	ENSMUSG00000036257	52.122078	47.474026	48.224666	45.248765	45.538006	53.487581	45.733755	34.035647	22.651987
ENSMUST00000122902	ENSMUSG00000036257	0	0	0.076205	0	0	0	0.131648	0	0
ENSMUST00000125757	ENSMUSG00000036257	0	0	0	0	0	0	0	0	0
ENSMUST00000143771	ENSMUSG00000036257	6.900096	3.126638	5.459584	5.645867	2.545332	2.682285	2.328343	3.203147	3.702409
ENSMUST00000156082	ENSMUSG00000036257	3.414257	2.777556	3.940999	0.676992	5.241954	3.235665	6.595933	4.200921	4.958289
ENSMUST00000036796	ENSMUSG00000036264	0	0	0	0	0	0	0	0	0
ENSMUST00000040254	ENSMUSG00000036270	4.201633	3.631693	4.372144	3.942868	4.613809	4.596099	2.840366	3.762115	2.714902
ENSMUST00000119261	ENSMUSG00000036270	0.120382	1.502875	0.66889	0.76849	0	1.499866	1.070252	0.78398	0.880543
ENSMUST00000132680	ENSMUSG00000036270	0.406801	2.139159	0.624127	1.126796	1.619635	1.274518	0.499494	1.110309	0.89263
ENSMUST00000136048	ENSMUSG00000036270	0	0	0.035978	0	0	0.100234	0	0	0
ENSMUST00000139154	ENSMUSG00000036270	0	0	0	0	0	1.255363	0.797755	0	0.139758
ENSMUST00000145618	ENSMUSG00000036270	0.972323	0	0.191092	0	0	0	0	0.314096	0.241871
ENSMUST00000156357	ENSMUSG00000036270	0.883831	2.30573	0.329873	1.082152	0	0.1866	0	0	0
ENSMUST00000060642	ENSMUSG00000036273	0.230302	0.058926	0.187536	0.194712	0.071503	0.291796	0.231936	0.189864	0.028875
ENSMUST00000133743	ENSMUSG00000036273	0.685852	0	0.239372	0.198278	0.366298	0.320551	0	0.081789	0.250636
ENSMUST00000137657	ENSMUSG00000036273	0	0	0	0	0.022885	0.054647	0	0	0.055015
ENSMUST00000140734	ENSMUSG00000036273	0	0.223439	0	0	0.187645	0	0	0	0
ENSMUST00000156900	ENSMUSG00000036273	0	0	0	0	0	0	0	0	0.249624
ENSMUST00000172797	ENSMUSG00000036273	0	0	0	0	0	0	0	0	0
ENSMUST00000036952	ENSMUSG00000036275	26.454956	56.550908	65.497438	56.395639	60.332644	28.022413	9.853837	33.366746	39.638871
ENSMUST00000109057	ENSMUSG00000036275	39.354381	16.530709	0.000262	17.59005	7.253733	38.397914	57.194236	23.659862	2.436338
ENSMUST00000136303	ENSMUSG00000036275	0	0	0	0	2.299886	0	0	0	0
ENSMUST00000153855	ENSMUSG00000036275	0.456355	0.518383	1.154166	0.549708	0	0.206211	0	0.06543	0.434332
ENSMUST00000040261	ENSMUSG00000036278	43.692228	47.459676	57.393382	47.595932	48.139872	47.210523	33.477294	40.287698	43.305094
ENSMUST00000035427	ENSMUSG00000036281	1.186562	2.060926	1.989807	0	1.672541	2.114161	0	1.400776	1.349073
ENSMUST00000114115	ENSMUSG00000036281	0	0	0	1.873033	0	0	2.049593	0	0
ENSMUST00000123934	ENSMUSG00000036281	0	0	0	0.701366	0	0	0	0	0
ENSMUST00000124843	ENSMUSG00000036281	0	0	0.410522	0	0.750958	0.698512	0	0	0.141308
ENSMUST00000125789	ENSMUSG00000036281	1.485503	0.241592	0	0	0	1.409868	0	0	0
ENSMUST00000133778	ENSMUSG00000036281	0	0	0	0	0	0	3.034175	0	0
ENSMUST00000135171	ENSMUSG00000036281	1.193564	0	0.319009	0	0.759643	1.164399	0	0	0.384708
ENSMUST00000136054	ENSMUSG00000036281	0.217974	0	0.175809	0.235485	0	0.131755	0.483614	0.112432	0.464744
ENSMUST00000144871	ENSMUSG00000036281	0.547902	0.756479	0	0.470688	0.928157	1.513927	0.149673	0.240852	0
ENSMUST00000148024	ENSMUSG00000036281	0	0	0	0	0	1.091848	0	0.231345	0
ENSMUST00000149316	ENSMUSG00000036281	0	0	0	0	0	0.438998	0	0	0
ENSMUST00000149850	ENSMUSG00000036281	0	0	0	0	0.458039	0.717152	0.140037	0.182106	0
ENSMUST00000150121	ENSMUSG00000036281	0.222444	0	0.261695	0.042878	0.319112	0.053589	0.36735	0.040206	0.03565
ENSMUST00000155643	ENSMUSG00000036281	0	0	0	0	0	0	0	0	0
ENSMUST00000037362	ENSMUSG00000036282	1.21272	0.479976	0.856356	0.616009	0	0.41485	1.389348	0.307613	0.51249
ENSMUST00000134984	ENSMUSG00000036282	0.363211	0.275033	0.245206	0.213005	0	0.356282	0	0	0.138176
ENSMUST00000136995	ENSMUSG00000036282	0	0	0	0	0.517593	0	0	0	0
ENSMUST00000138478	ENSMUSG00000036282	0	0	0	1.221593	0	0	0.710335	1.111633	1.097616
ENSMUST00000153488	ENSMUSG00000036282	7.871325	10.349015	10.372873	11.019393	9.7209	10.124119	8.040805	6.623138	5.804522
ENSMUST00000047860	ENSMUSG00000036285	7.454258	9.541079	9.796085	9.209752	7.801122	11.165361	7.895232	7.503267	7.325632
ENSMUST00000139435	ENSMUSG00000036285	0	0	0	0	0	0	0	0	0
ENSMUST00000150451	ENSMUSG00000036285	0.317881	1.027206	0	0.171315	0.411164	0.580294	0	0	0.337505
ENSMUST00000150722	ENSMUSG00000036285	0	0.043559	0.051414	0.257696	0	0.315942	0.113963	0.165588	0
ENSMUST00000037473	ENSMUSG00000036291	3.949694	4.949025	4.501531	6.654688	4.422338	4.993982	3.624297	3.255171	3.684262
ENSMUST00000036174	ENSMUSG00000036292	1.181975	3.297802	0.50787	4.010256	0.642829	1.457748	2.005016	1.231655	0.800546
ENSMUST00000114677	ENSMUSG00000036292	0.516329	0	1.771944	3.941839	0.717908	4.350807	0	1.146435	3.142458
ENSMUST00000179565	ENSMUSG00000036292	9.005788	4.991626	6.156092	0	7.27994	0	4.986904	4.103841	3.512593
ENSMUST00000043884	ENSMUSG00000036295	0.187059	0.242342	0.239971	0.222142	0.240765	0.319605	0.220442	0.169763	0.429542
ENSMUST00000109282	ENSMUSG00000036298	0	0	0	0	0	0	0	0	0
ENSMUST00000109283	ENSMUSG00000036298	0.03558	0.046113	0.043199	0.019346	0.045579	0.010992	0.013117	0.054519	0
ENSMUST00000156971	ENSMUSG00000036298	0	0	0	0	0	0	0	0	0
ENSMUST00000040284	ENSMUSG00000036299	68.941008	59.423437	74.027005	63.372637	58.856684	61.607428	54.501795	52.330987	46.48492
ENSMUST00000036321	ENSMUSG00000036304	0	0	0	0.389114	0	0	0	0	0
ENSMUST00000165648	ENSMUSG00000036304	0	0	0	0	0.127089	0.059352	0	0.204199	0
ENSMUST00000142604	ENSMUSG00000036305	0	0	0	0.523072	0	0	0	0	0
ENSMUST00000146505	ENSMUSG00000036305	0	0	0	0	0	0	0	0	0
ENSMUST00000037049	ENSMUSG00000036306	0	0	0	0	0	0.083081	0	0	0
ENSMUST00000181890	ENSMUSG00000036306	0	0	0	0	0	0	0	0	0
ENSMUST00000184061	ENSMUSG00000036306	0	0	0	0	0	0	0	0	0
ENSMUST00000184961	ENSMUSG00000036306	0.666122	0	0	0	0	0	0	0	0
ENSMUST00000185176	ENSMUSG00000036306	0	0	0.034194	0.092259	0.041025	0.061359	0	0	0
ENSMUST00000037324	ENSMUSG00000036309	218.800271	202.034249	212.419826	210.468814	193.481825	232.54608	159.694459	167.908751	151.140196
ENSMUST00000093121	ENSMUSG00000036309	0	0	0	1.112022	0	0.644964	0	0	0
ENSMUST00000109072	ENSMUSG00000036309	0	0.094091	0.117914	0	0.896433	0.321942	0.105899	0	0.081369
ENSMUST00000116595	ENSMUSG00000036309	1.710213	0.316252	0	0	0.314508	0.415192	0	0	0
ENSMUST00000147684	ENSMUSG00000036309	2.459616	7.763202	0.281596	1.238992	1.873343	1.585731	1.076572	4.776746	1.051686
ENSMUST00000166537	ENSMUSG00000036309	1.093788	12.369554	4.864026	10.241906	2.03893	7.901818	5.476698	4.663501	4.6193
ENSMUST00000113669	ENSMUSG00000036315	1.835096	0.497718	2.308908	0.914878	1.658112	2.217835	2.778238	4.542881	2.623508
ENSMUST00000172518	ENSMUSG00000036315	23.111634	24.450264	12.978845	19.649839	16.55283	18.791647	21.195008	16.108416	13.273792
ENSMUST00000172823	ENSMUSG00000036315	0	0	0	0	0	0	0	0	0
ENSMUST00000174466	ENSMUSG00000036315	0	0.784696	0.362588	0.866478	0	0.484358	0	1.850399	0.252856
ENSMUST00000134042	ENSMUSG00000036322	0	0	0	0	0	0	0	0	0
ENSMUST00000101087	ENSMUSG00000036323	33.828171	34.765746	40.840844	31.166389	27.946662	32.807607	30.451213	24.303803	21.751988
ENSMUST00000120550	ENSMUSG00000036323	5.514578	0	2.315386	0	2.895741	6.270458	0	3.395804	0
ENSMUST00000125732	ENSMUSG00000036323	0	0	0	0	0	0	0	0	0
ENSMUST00000132860	ENSMUSG00000036323	0.694487	0.250758	0.61612	0.152115	0.496019	0.782022	0.310202	0.252121	1.751464
